document_id,entity_type,entity_id,doc_type,file_path,file_format,created_at,source,sha256,file_size_bytes,ocr_text,run_date
37b61b43-c16d-57b1-a415-9ebf4853b029,user,20,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=20/id_card_scan.jpg,jpg,2026-05-13T09:14:47Z,ai_generated,597f0bb9a16b055a23e23db598b596fb2089393dcb5581bf01014fd810893d5c,417986,,2026-05-13
e56b7587-fc28-5b22-a930-608bce8de2a2,user,21,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=21/id_card_scan.jpg,jpg,2026-05-13T09:14:48Z,ai_generated,4e0dbad8aba56c2c599ba96fbb18f95056dfa4d100e12771bd54bba21dd4beb6,415487,,2026-05-13
a326edc7-a6af-5a2b-ab0a-8105749b46e4,user,22,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=22/id_card_scan.jpg,jpg,2026-05-13T09:14:48Z,ai_generated,e40252f8ded7a085673ca46e3edb4bb1a00f7f260b248a5c0e5fa4bca985b57c,465228,,2026-05-13
acc04f26-6008-504e-b6fa-edcf9e31b6f3,user,23,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=23/id_card_scan.jpg,jpg,2026-05-13T09:14:49Z,ai_generated,848cf53a12aeaedbfae0a920681c43775e5a0bcb3c0f3a5a9481bebdcffd1cb3,404166,,2026-05-13
8d5d1b62-e4a6-5536-992f-ff4cbf7545a6,user,24,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=24/id_card_scan.jpg,jpg,2026-05-13T09:14:49Z,ai_generated,93b824d3fb3216d5f902f0fa265dc1c95e4f5c10b9f8cb4912e382de650a4fee,316108,,2026-05-13
0afefa16-fc89-59ae-a1ab-b6b09f5f87ea,user,25,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=25/id_card_scan.jpg,jpg,2026-05-13T09:14:49Z,ai_generated,b55d2a01ca9e4d7d9270e4c6f837d544f229d2d1e252230182b26949adfef2cd,370322,,2026-05-13
a082564d-6b17-55c9-bf37-522bd895d1b6,user,26,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=26/id_card_scan.jpg,jpg,2026-05-13T09:14:50Z,ai_generated,3e1dcf1a5040f2a5751d58f35ea6d6daabdbad1e9a19953a2c807133b8284bb9,418830,,2026-05-13
73ee3eb9-7e05-53d0-bd59-c07a62c058dc,user,27,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=27/id_card_scan.jpg,jpg,2026-05-13T09:14:50Z,ai_generated,7bc07b566681ebb545d837d647fd883244bd47cb711449ff7322ceb2ae5c17a5,312600,,2026-05-13
57dafb28-7b4a-5592-832c-be771b8cb607,user,28,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=28/id_card_scan.jpg,jpg,2026-05-13T09:14:50Z,ai_generated,0258d69d6ab36b90edfbfb0ecdf4a3450784c3ff2933932747ce705b7f5d85c1,385974,,2026-05-13
57057990-051c-5c69-98db-461ec5b80b3b,user,29,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=29/id_card_scan.jpg,jpg,2026-05-13T09:14:51Z,ai_generated,c84787d6a485e77227b3cfff1e9171bba4d6ad699bf6d41244d8e773b23d66cd,378936,,2026-05-13
479c5627-5ac4-5552-8c6e-5b76186baf05,user,30,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=30/id_card_scan.jpg,jpg,2026-05-13T09:14:51Z,ai_generated,3fdd063b65c4711366774b9e982223735814e6866d7592efd196d92f68183a70,404616,,2026-05-13
3193300b-ef12-51cb-af3a-691cafe4fa4f,user,31,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=31/id_card_scan.jpg,jpg,2026-05-13T09:14:51Z,ai_generated,2b9b33b085cd9b9d9fc9583daf7d872c2c8dbeb66c522ea1f9c6cdfe8363ff40,385561,,2026-05-13
944c4ef6-ad6e-52df-8b1d-ee1b4915a873,user,32,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=32/id_card_scan.jpg,jpg,2026-05-13T09:14:52Z,ai_generated,0cb2559de48299816ae367f47aff02fb3efe87442f0a25f3838039524d556a8b,350448,,2026-05-13
3a82b822-2915-5395-9dc1-3ead5246239c,user,33,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=33/id_card_scan.jpg,jpg,2026-05-13T09:14:52Z,ai_generated,7a7ad85db3a7394354b46847460f30a78cf00cda448b29aa10be532d016f014b,430660,,2026-05-13
cd0e0ce7-d7f7-5e62-82b2-ca71cf096656,user,34,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=34/id_card_scan.jpg,jpg,2026-05-13T09:14:52Z,ai_generated,ede9dd52bbc26bed79364cc57eb814af1db5fb817fb3580ff560f515b877d3d3,419606,,2026-05-13
9e17a512-df30-5e4d-b779-bf32a1865f32,user,35,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=35/id_card_scan.jpg,jpg,2026-05-13T09:14:53Z,ai_generated,aee7e52385b1972900a2496e160e981e33d93b255151bd000c797bc7c2cbdbac,370772,,2026-05-13
81138db5-d123-520c-ad86-c7cf7c740e33,user,36,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=36/id_card_scan.jpg,jpg,2026-05-13T09:14:53Z,ai_generated,dfc9e6e67e0298861c183f7901d289b08625f1a44cbb82f6e59c613ebdc228e0,389286,,2026-05-13
68e190a5-a0fb-59d4-8a40-aceb47314428,user,37,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=37/id_card_scan.jpg,jpg,2026-05-13T09:14:54Z,ai_generated,25b82c6c7257cde62973a61e4f0cda1efffe46e980f009d81b303843e2bf19a2,385767,,2026-05-13
622e9075-f4f7-5124-94aa-c73893d328da,user,38,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=38/id_card_scan.jpg,jpg,2026-05-13T09:14:54Z,ai_generated,5e21ea56aa2a0695783a7e29e6b47192a660abab963a84f5cfddf99abf87b150,417475,,2026-05-13
1e07743d-f458-517b-a971-d93af174b9a0,user,39,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=39/id_card_scan.jpg,jpg,2026-05-13T09:14:54Z,ai_generated,67e15cd3ca71d38a3e383922e534bb636445ac2376d8c3f06cc748ffefcfe5ec,452772,,2026-05-13
77eb522d-c381-56c2-95ab-aec9a7e0a38e,user,40,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=40/id_card_scan.jpg,jpg,2026-05-13T09:14:55Z,ai_generated,de6ec1b96216e0f17e8ec989c036df0a3bef447e7dab53484fd73a9d39e6d13a,453707,,2026-05-13
f4331af9-16dd-5dab-b43e-22cd3cb9a277,user,41,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=41/id_card_scan.jpg,jpg,2026-05-13T09:14:55Z,ai_generated,fdef427db2a335dff04e9d0558ab9130ff7732310865aaabad0b4d001a5e7d64,445075,,2026-05-13
73155ed5-5bfb-51d3-a241-5dfbc0cd766b,user,42,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=42/id_card_scan.jpg,jpg,2026-05-13T09:14:55Z,ai_generated,b8a4ac5aaa2db983a465a1613affb79064abf2df845077ef3a8764f4fd52cbaf,322385,,2026-05-13
a6801a86-44e4-5056-9c94-ab931f1d5599,user,43,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=43/id_card_scan.jpg,jpg,2026-05-13T09:14:56Z,ai_generated,13228d7ce9f85d2c1893a8977d09fec864dda82fae89a285d19b389ba2369e53,327109,,2026-05-13
9a55986d-1542-5fcc-a669-899d6d572902,user,44,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=44/id_card_scan.jpg,jpg,2026-05-13T09:14:56Z,ai_generated,9f382208463f5111244d02123de2bdfc1a2afef8708b4c52caee236fceab5254,338840,,2026-05-13
30f54984-581a-5cfa-8c6c-b08aaae388c6,user,45,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=45/id_card_scan.jpg,jpg,2026-05-13T09:14:56Z,ai_generated,93baeac47c9a44006305d5316015bbee2448d67ba0be7408c129d0a6b3229ce6,355794,,2026-05-13
edbffc3d-31bc-5c64-b0d3-2e017cef4e75,user,46,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=46/id_card_scan.jpg,jpg,2026-05-13T09:14:57Z,ai_generated,f771140ab244faa51198da9e1e80bf7d49636ede0f2643553d7ca7ca1f4dea69,414912,,2026-05-13
a5e1efb5-5640-5b44-8221-560de895c9c0,user,47,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=47/id_card_scan.jpg,jpg,2026-05-13T09:14:57Z,ai_generated,d7ebf6ab8be75481306b65d05f6f52a7b8c8d9bc271a7ab3bd8f656989e94f24,362117,,2026-05-13
ed582822-1621-56a5-817f-1c146367ddab,user,48,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=48/id_card_scan.jpg,jpg,2026-05-13T09:14:58Z,ai_generated,b4809e5fc0eee8e8a5838f4851cf61087f995cf8d2ccb432312cc4874df1bb3e,330484,,2026-05-13
913dadab-4292-547d-90ae-b99d696d8c95,user,49,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=49/id_card_scan.jpg,jpg,2026-05-13T09:14:58Z,ai_generated,10ca10767fa448a03cf99469b70047f30eddb83592c65d5ba071fad15cc6b23c,436062,,2026-05-13
32cac240-baf5-52eb-8a65-8f6c5910df50,user,50,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=50/id_card_scan.jpg,jpg,2026-05-13T09:14:58Z,ai_generated,65a8a0c1c779800d77f0c25bc7dc7b6777531b91128d68c675df68517055af9c,322234,,2026-05-13
fdef9235-a5e9-5e44-bfbe-32089c1c7e95,user,51,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=51/id_card_scan.jpg,jpg,2026-05-13T09:14:59Z,ai_generated,befcd23a9bd3043064e74af3d1194a4faa37bd8f3f59c3ec0c4f7c85caec397e,447636,,2026-05-13
0e06aaa8-6019-5b37-b335-8d774b6de551,user,52,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=52/id_card_scan.jpg,jpg,2026-05-13T09:14:59Z,ai_generated,01acd73d866da11b1d008692aa46a8a2b342601ac25c662798ce26b7b10f914d,386258,,2026-05-13
72f6a04b-f7bb-59c1-bb58-f12c5c077e30,user,53,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=53/id_card_scan.jpg,jpg,2026-05-13T09:14:59Z,ai_generated,e596e7a99e8ee71ae9d797a53139f05d2082b6af76c8d5f3a5e86e77f0a6e3e7,347151,,2026-05-13
f7d8f931-f03e-5d66-ad09-3e19aa945192,user,54,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=54/id_card_scan.jpg,jpg,2026-05-13T09:15:00Z,ai_generated,fb4ac5322e96891f04aa0ea237033e632bca803acd6820d1060468adcbbc6bb3,366657,,2026-05-13
7386317e-5f02-5fa0-a2f4-0c40ad79c1d0,user,55,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=55/id_card_scan.jpg,jpg,2026-05-13T09:15:00Z,ai_generated,304db572144e5fc541c5bc40714e38f4bfcc097e7955a7b08197cc87a7b2c387,401063,,2026-05-13
3d7c9b09-3972-54c4-a67d-dd73e74c345a,user,56,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=56/id_card_scan.jpg,jpg,2026-05-13T09:15:01Z,ai_generated,43e8ca2cca2bd9eaf8bf331aa3f066f85affb7c24284e63c796870b6d494c30e,369948,,2026-05-13
c1bc505d-1d31-5cd7-82ba-c60b655b6fdf,user,57,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=57/id_card_scan.jpg,jpg,2026-05-13T09:15:01Z,ai_generated,a653620cfc746675a423b1ed4f35154793199528c2f98d7635b8a6a9e30394de,399057,,2026-05-13
46512ff0-c621-5355-ab23-5524e64691fc,user,58,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=58/id_card_scan.jpg,jpg,2026-05-13T09:15:01Z,ai_generated,c0c5e7feaa9222161ede531804ec1e632f6ca5723e1c3252de8099aa9948d7b7,380031,,2026-05-13
86338c35-20f6-5d33-a495-fbc405c690c6,user,59,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=59/id_card_scan.jpg,jpg,2026-05-13T09:15:02Z,ai_generated,27f71b1fadaa02f740646bef6032a4febeccd4b2f49c9d4bfd52488c6fa5e19f,439811,,2026-05-13
10c2d817-d47d-50b8-90c8-64e8de0b3779,user,60,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=60/id_card_scan.jpg,jpg,2026-05-13T09:15:02Z,ai_generated,b857a58037c321a70c1f2accf21f667ff1957fd372648f54849f76f7291ea88d,420841,,2026-05-13
9d8a7686-2203-5639-9f24-fa3fdbb8ddf5,user,61,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=61/id_card_scan.jpg,jpg,2026-05-13T09:15:02Z,ai_generated,8a939adbd6a0e93ed32939830cd8fdeb4a8c456498a5a21d50ce9e971b7b4754,411755,,2026-05-13
a36a59b1-d502-5970-92fc-1b92bf45ed42,user,62,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=62/id_card_scan.jpg,jpg,2026-05-13T09:15:03Z,ai_generated,a1a368ba0d6ffb26a8d377468f45fd11931495c5ca9bf271a9dbc1c10b240836,327319,,2026-05-13
53ad163d-8454-5fbc-a6f8-470949beafcf,user,63,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=63/id_card_scan.jpg,jpg,2026-05-13T09:15:03Z,ai_generated,be4f27af46eb7d50c8f74f509ff4f2b951202d9d435bbaf64d079b8bea2f4cfa,420797,,2026-05-13
6f915f52-7060-5c48-a166-547fb1008055,user,64,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=64/id_card_scan.jpg,jpg,2026-05-13T09:15:04Z,ai_generated,46d98ba45bbebf9a79e8567fafec5407b5561c6e6c3dc0cfd3f8efe83fb1fe42,419123,,2026-05-13
e313f29a-4400-5fab-b81e-0d2e603f4d08,user,65,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=65/id_card_scan.jpg,jpg,2026-05-13T09:15:04Z,ai_generated,1d72daacc5956a6ddbe04954caba6cf7cf7d4b161ffbdc24591a4fe0e853baa9,332429,,2026-05-13
55d0abb6-f213-50e2-aff7-5d328f34aee1,user,66,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=66/id_card_scan.jpg,jpg,2026-05-13T09:15:04Z,ai_generated,bda1ed9259d35b0db41449bd83b525aff0f968c1477dffc4857f2188df97d41a,447816,,2026-05-13
a8847f9d-6054-52e7-8375-c7656788ed79,user,67,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=67/id_card_scan.jpg,jpg,2026-05-13T09:15:05Z,ai_generated,8337e3abd7b757176cc0f25a16a3597f563fa11c2950761c6f412b57e4ab6214,440095,,2026-05-13
5f0d4fc2-30db-5f86-ab23-cf8a34bd2dbc,user,68,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=68/id_card_scan.jpg,jpg,2026-05-13T09:15:05Z,ai_generated,cfedd7a01ee1e6d589e3daa0267d8d81fed1c1b1d7d4544c9b6cfcbbebd760fc,414588,,2026-05-13
e13dc4f8-3014-52ab-96ec-cfc5a64f0731,user,69,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=69/id_card_scan.jpg,jpg,2026-05-13T09:15:06Z,ai_generated,230e3b960c9d89559fc1d5266520560a593638b81b1a6b78c3f2f0a9b117a6a1,369644,,2026-05-13
cda4f770-6377-5b59-b524-83769f980d0b,user,70,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=70/id_card_scan.jpg,jpg,2026-05-13T09:15:06Z,ai_generated,f70c06e78bee078c735b58b4ba314d037c5b3a95774585f15dee05a80a419222,342389,,2026-05-13
e2386fd8-7c71-5793-b2ba-151c55d4d90e,user,71,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=71/id_card_scan.jpg,jpg,2026-05-13T09:15:06Z,ai_generated,4a3b87699158f5c65eefacf0485cfd62510255aaa661d9ff093417b060f88a89,416607,,2026-05-13
3a6da138-708e-5598-bb59-3b96bd000c8a,user,72,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=72/id_card_scan.jpg,jpg,2026-05-13T09:15:07Z,ai_generated,c0299e6bd4a70652e64812a4ca09296ac6ec6368f17b8c9f8d7e227aea0cbbb0,369059,,2026-05-13
49cdf6ea-3d9c-5698-81c0-355ca5c5fa9a,user,73,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=73/id_card_scan.jpg,jpg,2026-05-13T09:15:07Z,ai_generated,bec48ea934722fc85c5dedd144d82c621a145d900a502285ef21392c5e63569b,433072,,2026-05-13
714d41ee-de4a-5303-b5fd-58efdb77e84d,user,74,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=74/id_card_scan.jpg,jpg,2026-05-13T09:15:07Z,ai_generated,7898e39a4dd8a148d7c6eaa77f79a419330241161f3ff53bb3fde2034460a5b1,332206,,2026-05-13
bb5a7d90-322c-5857-a6a9-8951fa8aae31,user,75,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=75/id_card_scan.jpg,jpg,2026-05-13T09:15:08Z,ai_generated,0bc370d96c680a0ce72f262393e3b8dd62a03a6c8e888a2093ae6069436cf282,388642,,2026-05-13
2aadee6b-118b-528b-ba73-141f32b4873f,user,76,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=76/id_card_scan.jpg,jpg,2026-05-13T09:15:08Z,ai_generated,f48f4d9c57b105c33215b9549565b809446a904e73f7f417fcc02cc5efca5ab4,309525,,2026-05-13
f89783ac-f0b5-52bb-9edb-5ea0273f62f9,user,77,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=77/id_card_scan.jpg,jpg,2026-05-13T09:15:09Z,ai_generated,8d11e39b8e3d322862e234ce168498117900e3411c4bed8d60d5f704fb40a9cb,452230,,2026-05-13
671feb90-add8-5764-87bc-e349919fe1f4,user,78,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=78/id_card_scan.jpg,jpg,2026-05-13T09:15:09Z,ai_generated,c84a345f5c13a86171a9a6c8ab3feaf86375fbec7f1c07098d93d3ccac018f02,448691,,2026-05-13
a9ae31cd-15d3-5299-8ffb-8a7a423a4cf2,user,79,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=79/id_card_scan.jpg,jpg,2026-05-13T09:15:09Z,ai_generated,3c90ed9346cd3b673bc8f69da6a89d09f8492b3b0e1ce01bbbc4bc8734190a84,382800,,2026-05-13
d8d8eca9-aff7-5c30-9f3b-acef146a491b,user,80,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=80/id_card_scan.jpg,jpg,2026-05-13T09:15:10Z,ai_generated,e2eed0ffccff6013542d9b3d6e2ff84b39aa38bb456232768af6638b3d245a16,410505,,2026-05-13
f48738c9-15f4-50bb-8fd7-e43b46ef50aa,user,81,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=81/id_card_scan.jpg,jpg,2026-05-13T09:15:10Z,ai_generated,469a1ee160001bb3c0b5e8d68b3a4f780fae416be8c70322cf71779e65034c00,380415,,2026-05-13
71b42585-8df7-5056-aab6-50163dd3e519,user,82,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=82/id_card_scan.jpg,jpg,2026-05-13T09:15:10Z,ai_generated,57114bc1d4a1636a4b3e270e07effc0bbf54ff605c3f1f8f1b43b4d491cc55f1,385118,,2026-05-13
53a4e38f-7687-575c-a688-763720fda41c,user,83,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=83/id_card_scan.jpg,jpg,2026-05-13T09:15:11Z,ai_generated,5a7bbd85e4fc6d97606a38a38afcf12bdfc0c28293e6c336bb87dce6c65769a8,443922,,2026-05-13
7659b56d-c37c-546c-a0bb-47b7cccf5d94,user,84,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=84/id_card_scan.jpg,jpg,2026-05-13T09:15:11Z,ai_generated,f8338e236f982f2018cf2f7fad332b42ac1097bca5ff768e862c55d6464d2710,451819,,2026-05-13
2a010cfd-bb24-5004-a616-c0b407f61205,user,85,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=85/id_card_scan.jpg,jpg,2026-05-13T09:15:11Z,ai_generated,c7640f41816b80361c361d104c1337e12581151a7c83bf05cc20489127bbd10a,436767,,2026-05-13
71de751b-31e9-5ec9-b5cd-f3748f88f661,user,86,id_card,output/unstructured/documents/doc_type=id_card/run_date=2026-05-13/user_id=86/id_card_scan.jpg,jpg,2026-05-13T09:15:12Z,ai_generated,1223aa21ce225461e3929e8e9b16ba8339b962b3d07469e67714ac2b11f9e372,446613,,2026-05-13
